"source","target","type","id","label","weight"
73,69,"Directed",2808,NA,1
73,70,"Directed",2809,NA,1
73,71,"Directed",2810,NA,1
73,75,"Directed",2811,NA,1
73,77,"Directed",2812,NA,1
73,79,"Directed",2813,NA,1
73,80,"Directed",2814,NA,1
73,83,"Directed",2815,NA,1
73,84,"Directed",2816,NA,1
73,86,"Directed",2817,NA,1
73,87,"Directed",2818,NA,1
73,88,"Directed",2819,NA,1
73,89,"Directed",2820,NA,1
73,93,"Directed",2821,NA,1
73,95,"Directed",2822,NA,1
73,98,"Directed",2823,NA,1
73,99,"Directed",2824,NA,1
73,100,"Directed",2825,NA,1
73,102,"Directed",2826,NA,1
73,103,"Directed",2827,NA,1
73,107,"Directed",2828,NA,1
73,110,"Directed",2829,NA,1
73,115,"Directed",2830,NA,1
73,116,"Directed",2831,NA,1
73,117,"Directed",2832,NA,1
73,119,"Directed",2833,NA,1
73,125,"Directed",2834,NA,1
73,126,"Directed",2835,NA,1
73,127,"Directed",2836,NA,1
73,128,"Directed",2837,NA,1
73,129,"Directed",2838,NA,1
73,133,"Directed",2839,NA,1
73,137,"Directed",2840,NA,1
73,138,"Directed",2841,NA,1
73,143,"Directed",2842,NA,1
74,16,"Directed",2843,NA,1
74,18,"Directed",2844,NA,1
74,19,"Directed",2845,NA,1
74,20,"Directed",2846,NA,1
74,24,"Directed",2847,NA,1
74,25,"Directed",2848,NA,1
74,27,"Directed",2849,NA,1
74,29,"Directed",2850,NA,1
74,34,"Directed",2851,NA,1
74,35,"Directed",2852,NA,1
74,40,"Directed",2853,NA,1
74,45,"Directed",2854,NA,1
74,47,"Directed",2855,NA,1
74,50,"Directed",2856,NA,1
74,51,"Directed",2857,NA,1
74,52,"Directed",2858,NA,1
74,54,"Directed",2859,NA,1
74,64,"Directed",2860,NA,1
74,66,"Directed",2861,NA,1
74,69,"Directed",2862,NA,1
74,70,"Directed",2863,NA,1
74,71,"Directed",2864,NA,1
74,73,"Directed",2865,NA,1
74,79,"Directed",2866,NA,1
74,80,"Directed",2867,NA,1
74,88,"Directed",2868,NA,1
74,89,"Directed",2869,NA,1
74,93,"Directed",2870,NA,1
74,95,"Directed",2871,NA,1
74,100,"Directed",2872,NA,1
74,102,"Directed",2873,NA,1
74,103,"Directed",2874,NA,1
74,104,"Directed",2875,NA,1
74,116,"Directed",2876,NA,1
74,117,"Directed",2877,NA,1
74,119,"Directed",2878,NA,1
74,122,"Directed",2879,NA,1
74,126,"Directed",2880,NA,1
74,128,"Directed",2881,NA,1
74,129,"Directed",2882,NA,1
74,132,"Directed",2883,NA,1
74,133,"Directed",2884,NA,1
74,136,"Directed",2885,NA,1
74,137,"Directed",2886,NA,1
74,138,"Directed",2887,NA,1
75,4,"Directed",2888,NA,1
75,7,"Directed",2889,NA,1
75,11,"Directed",2890,NA,1
75,13,"Directed",2891,NA,1
75,15,"Directed",2892,NA,1
75,17,"Directed",2893,NA,1
75,18,"Directed",2894,NA,1
75,19,"Directed",2895,NA,1
75,21,"Directed",2896,NA,1
75,24,"Directed",2897,NA,1
75,27,"Directed",2898,NA,1
75,28,"Directed",2899,NA,1
75,29,"Directed",2900,NA,1
75,31,"Directed",2901,NA,1
75,33,"Directed",2902,NA,1
75,35,"Directed",2903,NA,1
75,38,"Directed",2904,NA,1
75,39,"Directed",2905,NA,1
75,41,"Directed",2906,NA,1
75,44,"Directed",2907,NA,1
75,52,"Directed",2908,NA,1
75,55,"Directed",2909,NA,1
75,57,"Directed",2910,NA,1
75,58,"Directed",2911,NA,1
75,59,"Directed",2912,NA,1
75,63,"Directed",2913,NA,1
75,64,"Directed",2914,NA,1
75,66,"Directed",2915,NA,1
75,68,"Directed",2916,NA,1
75,69,"Directed",2917,NA,1
75,70,"Directed",2918,NA,1
75,71,"Directed",2919,NA,1
75,73,"Directed",2920,NA,1
75,76,"Directed",2921,NA,1
75,77,"Directed",2922,NA,1
75,79,"Directed",2923,NA,1
75,81,"Directed",2924,NA,1
75,83,"Directed",2925,NA,1
75,87,"Directed",2926,NA,1
75,88,"Directed",2927,NA,1
75,89,"Directed",2928,NA,1
75,90,"Directed",2929,NA,1
75,91,"Directed",2930,NA,1
75,92,"Directed",2931,NA,1
75,93,"Directed",2932,NA,1
75,94,"Directed",2933,NA,1
75,95,"Directed",2934,NA,1
75,96,"Directed",2935,NA,1
75,97,"Directed",2936,NA,1
75,98,"Directed",2937,NA,1
75,99,"Directed",2938,NA,1
75,100,"Directed",2939,NA,1
75,101,"Directed",2940,NA,1
75,102,"Directed",2941,NA,1
75,103,"Directed",2942,NA,1
75,104,"Directed",2943,NA,1
75,107,"Directed",2944,NA,1
75,108,"Directed",2945,NA,1
75,110,"Directed",2946,NA,1
75,119,"Directed",2947,NA,1
75,122,"Directed",2948,NA,1
75,125,"Directed",2949,NA,1
75,127,"Directed",2950,NA,1
75,128,"Directed",2951,NA,1
75,133,"Directed",2952,NA,1
75,137,"Directed",2953,NA,1
76,11,"Directed",2954,NA,1
76,16,"Directed",2955,NA,1
76,20,"Directed",2956,NA,1
76,28,"Directed",2957,NA,1
76,29,"Directed",2958,NA,1
76,35,"Directed",2959,NA,1
76,54,"Directed",2960,NA,1
76,57,"Directed",2961,NA,1
76,58,"Directed",2962,NA,1
76,64,"Directed",2963,NA,1
76,69,"Directed",2964,NA,1
76,70,"Directed",2965,NA,1
76,71,"Directed",2966,NA,1
76,82,"Directed",2967,NA,1
76,87,"Directed",2968,NA,1
76,88,"Directed",2969,NA,1
76,89,"Directed",2970,NA,1
76,102,"Directed",2971,NA,1
76,110,"Directed",2972,NA,1
76,123,"Directed",2973,NA,1
76,133,"Directed",2974,NA,1
76,137,"Directed",2975,NA,1
77,69,"Directed",2976,NA,1
77,71,"Directed",2977,NA,1
77,73,"Directed",2978,NA,1
77,74,"Directed",2979,NA,1
77,79,"Directed",2980,NA,1
77,84,"Directed",2981,NA,1
77,85,"Directed",2982,NA,1
77,87,"Directed",2983,NA,1
77,88,"Directed",2984,NA,1
77,91,"Directed",2985,NA,1
77,92,"Directed",2986,NA,1
77,93,"Directed",2987,NA,1
77,102,"Directed",2988,NA,1
77,137,"Directed",2989,NA,1
78,64,"Directed",2990,NA,1
78,86,"Directed",2991,NA,1
78,88,"Directed",2992,NA,1
79,35,"Directed",2993,NA,1
79,64,"Directed",2994,NA,1
79,70,"Directed",2995,NA,1
79,71,"Directed",2996,NA,1
79,73,"Directed",2997,NA,1
79,80,"Directed",2998,NA,1
79,87,"Directed",2999,NA,1
79,88,"Directed",3000,NA,1
79,89,"Directed",3001,NA,1
79,90,"Directed",3002,NA,1
79,93,"Directed",3003,NA,1
79,95,"Directed",3004,NA,1
79,102,"Directed",3005,NA,1
79,119,"Directed",3006,NA,1
79,122,"Directed",3007,NA,1
79,125,"Directed",3008,NA,1
79,129,"Directed",3009,NA,1
79,137,"Directed",3010,NA,1
79,138,"Directed",3011,NA,1
79,143,"Directed",3012,NA,1
79,145,"Directed",3013,NA,1
79,146,"Directed",3014,NA,1
80,4,"Directed",3015,NA,1
80,6,"Directed",3016,NA,1
80,9,"Directed",3017,NA,1
80,11,"Directed",3018,NA,1
80,12,"Directed",3019,NA,1
80,17,"Directed",3020,NA,1
80,19,"Directed",3021,NA,1
80,20,"Directed",3022,NA,1
80,24,"Directed",3023,NA,1
80,28,"Directed",3024,NA,1
80,29,"Directed",3025,NA,1
80,31,"Directed",3026,NA,1
80,32,"Directed",3027,NA,1
80,34,"Directed",3028,NA,1
80,35,"Directed",3029,NA,1
80,40,"Directed",3030,NA,1
80,45,"Directed",3031,NA,1
80,50,"Directed",3032,NA,1
80,51,"Directed",3033,NA,1
80,55,"Directed",3034,NA,1
80,57,"Directed",3035,NA,1
80,58,"Directed",3036,NA,1
80,59,"Directed",3037,NA,1
80,63,"Directed",3038,NA,1
80,64,"Directed",3039,NA,1
80,68,"Directed",3040,NA,1
80,69,"Directed",3041,NA,1
80,70,"Directed",3042,NA,1
80,71,"Directed",3043,NA,1
80,73,"Directed",3044,NA,1
80,74,"Directed",3045,NA,1
80,76,"Directed",3046,NA,1
80,77,"Directed",3047,NA,1
80,78,"Directed",3048,NA,1
80,79,"Directed",3049,NA,1
80,81,"Directed",3050,NA,1
80,82,"Directed",3051,NA,1
80,83,"Directed",3052,NA,1
80,84,"Directed",3053,NA,1
80,85,"Directed",3054,NA,1
80,86,"Directed",3055,NA,1
80,87,"Directed",3056,NA,1
80,88,"Directed",3057,NA,1
80,89,"Directed",3058,NA,1
80,90,"Directed",3059,NA,1
80,91,"Directed",3060,NA,1
80,93,"Directed",3061,NA,1
80,94,"Directed",3062,NA,1
80,95,"Directed",3063,NA,1
80,96,"Directed",3064,NA,1
80,98,"Directed",3065,NA,1
80,99,"Directed",3066,NA,1
80,100,"Directed",3067,NA,1
80,102,"Directed",3068,NA,1
80,103,"Directed",3069,NA,1
80,107,"Directed",3070,NA,1
80,108,"Directed",3071,NA,1
80,117,"Directed",3072,NA,1
80,119,"Directed",3073,NA,1
80,122,"Directed",3074,NA,1
80,124,"Directed",3075,NA,1
80,125,"Directed",3076,NA,1
80,133,"Directed",3077,NA,1
80,134,"Directed",3078,NA,1
80,137,"Directed",3079,NA,1
80,138,"Directed",3080,NA,1
80,139,"Directed",3081,NA,1
80,143,"Directed",3082,NA,1
80,148,"Directed",3083,NA,1
81,17,"Directed",3084,NA,1
81,19,"Directed",3085,NA,1
81,28,"Directed",3086,NA,1
81,41,"Directed",3087,NA,1
81,50,"Directed",3088,NA,1
81,51,"Directed",3089,NA,1
81,54,"Directed",3090,NA,1
81,58,"Directed",3091,NA,1
81,63,"Directed",3092,NA,1
81,64,"Directed",3093,NA,1
81,66,"Directed",3094,NA,1
81,69,"Directed",3095,NA,1
81,70,"Directed",3096,NA,1
81,71,"Directed",3097,NA,1
81,72,"Directed",3098,NA,1
81,73,"Directed",3099,NA,1
81,74,"Directed",3100,NA,1
81,75,"Directed",3101,NA,1
81,76,"Directed",3102,NA,1
81,79,"Directed",3103,NA,1
81,80,"Directed",3104,NA,1
81,82,"Directed",3105,NA,1
81,84,"Directed",3106,NA,1
81,85,"Directed",3107,NA,1
81,86,"Directed",3108,NA,1
81,88,"Directed",3109,NA,1
81,89,"Directed",3110,NA,1
81,93,"Directed",3111,NA,1
81,95,"Directed",3112,NA,1
81,96,"Directed",3113,NA,1
81,98,"Directed",3114,NA,1
81,99,"Directed",3115,NA,1
81,102,"Directed",3116,NA,1
81,103,"Directed",3117,NA,1
81,104,"Directed",3118,NA,1
81,107,"Directed",3119,NA,1
81,111,"Directed",3120,NA,1
81,117,"Directed",3121,NA,1
81,119,"Directed",3122,NA,1
81,122,"Directed",3123,NA,1
81,123,"Directed",3124,NA,1
81,124,"Directed",3125,NA,1
81,127,"Directed",3126,NA,1
81,128,"Directed",3127,NA,1
81,129,"Directed",3128,NA,1
81,132,"Directed",3129,NA,1
81,133,"Directed",3130,NA,1
81,137,"Directed",3131,NA,1
81,139,"Directed",3132,NA,1
81,140,"Directed",3133,NA,1
81,147,"Directed",3134,NA,1
81,148,"Directed",3135,NA,1
82,12,"Directed",3136,NA,1
82,19,"Directed",3137,NA,1
82,24,"Directed",3138,NA,1
82,29,"Directed",3139,NA,1
82,31,"Directed",3140,NA,1
82,47,"Directed",3141,NA,1
82,51,"Directed",3142,NA,1
82,59,"Directed",3143,NA,1
82,63,"Directed",3144,NA,1
82,64,"Directed",3145,NA,1
82,70,"Directed",3146,NA,1
82,71,"Directed",3147,NA,1
82,76,"Directed",3148,NA,1
82,80,"Directed",3149,NA,1
82,83,"Directed",3150,NA,1
82,84,"Directed",3151,NA,1
82,85,"Directed",3152,NA,1
82,87,"Directed",3153,NA,1
82,88,"Directed",3154,NA,1
82,89,"Directed",3155,NA,1
82,93,"Directed",3156,NA,1
82,95,"Directed",3157,NA,1
82,100,"Directed",3158,NA,1
82,103,"Directed",3159,NA,1
82,104,"Directed",3160,NA,1
82,122,"Directed",3161,NA,1
82,124,"Directed",3162,NA,1
82,125,"Directed",3163,NA,1
82,126,"Directed",3164,NA,1
82,129,"Directed",3165,NA,1
82,133,"Directed",3166,NA,1
82,134,"Directed",3167,NA,1
82,137,"Directed",3168,NA,1
82,138,"Directed",3169,NA,1
82,139,"Directed",3170,NA,1
82,146,"Directed",3171,NA,1
83,1,"Directed",3172,NA,1
83,2,"Directed",3173,NA,1
83,3,"Directed",3174,NA,1
83,4,"Directed",3175,NA,1
83,5,"Directed",3176,NA,1
83,6,"Directed",3177,NA,1
83,7,"Directed",3178,NA,1
83,10,"Directed",3179,NA,1
83,12,"Directed",3180,NA,1
83,13,"Directed",3181,NA,1
83,14,"Directed",3182,NA,1
83,15,"Directed",3183,NA,1
83,16,"Directed",3184,NA,1
83,17,"Directed",3185,NA,1
83,18,"Directed",3186,NA,1
83,19,"Directed",3187,NA,1
83,20,"Directed",3188,NA,1
83,21,"Directed",3189,NA,1
83,24,"Directed",3190,NA,1
83,25,"Directed",3191,NA,1
83,26,"Directed",3192,NA,1
83,27,"Directed",3193,NA,1
83,28,"Directed",3194,NA,1
83,29,"Directed",3195,NA,1
83,30,"Directed",3196,NA,1
83,31,"Directed",3197,NA,1
83,32,"Directed",3198,NA,1
83,33,"Directed",3199,NA,1
83,34,"Directed",3200,NA,1
83,35,"Directed",3201,NA,1
83,36,"Directed",3202,NA,1
83,37,"Directed",3203,NA,1
83,38,"Directed",3204,NA,1
83,39,"Directed",3205,NA,1
83,40,"Directed",3206,NA,1
83,42,"Directed",3207,NA,1
83,43,"Directed",3208,NA,1
83,45,"Directed",3209,NA,1
83,47,"Directed",3210,NA,1
83,49,"Directed",3211,NA,1
83,50,"Directed",3212,NA,1
83,51,"Directed",3213,NA,1
83,52,"Directed",3214,NA,1
83,53,"Directed",3215,NA,1
83,54,"Directed",3216,NA,1
83,55,"Directed",3217,NA,1
83,56,"Directed",3218,NA,1
83,57,"Directed",3219,NA,1
83,58,"Directed",3220,NA,1
83,59,"Directed",3221,NA,1
83,62,"Directed",3222,NA,1
83,63,"Directed",3223,NA,1
83,64,"Directed",3224,NA,1
83,65,"Directed",3225,NA,1
83,66,"Directed",3226,NA,1
83,68,"Directed",3227,NA,1
83,69,"Directed",3228,NA,1
83,70,"Directed",3229,NA,1
83,71,"Directed",3230,NA,1
83,73,"Directed",3231,NA,1
83,74,"Directed",3232,NA,1
83,76,"Directed",3233,NA,1
83,77,"Directed",3234,NA,1
83,78,"Directed",3235,NA,1
83,79,"Directed",3236,NA,1
83,80,"Directed",3237,NA,1
83,81,"Directed",3238,NA,1
83,82,"Directed",3239,NA,1
83,84,"Directed",3240,NA,1
83,85,"Directed",3241,NA,1
83,86,"Directed",3242,NA,1
83,87,"Directed",3243,NA,1
83,88,"Directed",3244,NA,1
83,89,"Directed",3245,NA,1
83,90,"Directed",3246,NA,1
83,91,"Directed",3247,NA,1
83,92,"Directed",3248,NA,1
83,93,"Directed",3249,NA,1
83,94,"Directed",3250,NA,1
83,95,"Directed",3251,NA,1
83,96,"Directed",3252,NA,1
83,97,"Directed",3253,NA,1
83,98,"Directed",3254,NA,1
83,99,"Directed",3255,NA,1
83,100,"Directed",3256,NA,1
83,101,"Directed",3257,NA,1
83,102,"Directed",3258,NA,1
83,103,"Directed",3259,NA,1
83,104,"Directed",3260,NA,1
83,105,"Directed",3261,NA,1
83,106,"Directed",3262,NA,1
83,107,"Directed",3263,NA,1
83,108,"Directed",3264,NA,1
83,110,"Directed",3265,NA,1
83,116,"Directed",3266,NA,1
83,117,"Directed",3267,NA,1
83,122,"Directed",3268,NA,1
83,125,"Directed",3269,NA,1
83,128,"Directed",3270,NA,1
83,129,"Directed",3271,NA,1
83,132,"Directed",3272,NA,1
83,133,"Directed",3273,NA,1
83,134,"Directed",3274,NA,1
83,137,"Directed",3275,NA,1
83,138,"Directed",3276,NA,1
83,139,"Directed",3277,NA,1
83,143,"Directed",3278,NA,1
83,147,"Directed",3279,NA,1
83,148,"Directed",3280,NA,1
84,13,"Directed",3281,NA,1
84,27,"Directed",3282,NA,1
84,34,"Directed",3283,NA,1
84,35,"Directed",3284,NA,1
84,39,"Directed",3285,NA,1
84,40,"Directed",3286,NA,1
84,49,"Directed",3287,NA,1
84,50,"Directed",3288,NA,1
84,54,"Directed",3289,NA,1
84,55,"Directed",3290,NA,1
84,63,"Directed",3291,NA,1
84,69,"Directed",3292,NA,1
84,70,"Directed",3293,NA,1
84,73,"Directed",3294,NA,1
84,79,"Directed",3295,NA,1
84,82,"Directed",3296,NA,1
84,87,"Directed",3297,NA,1
84,88,"Directed",3298,NA,1
84,93,"Directed",3299,NA,1
84,100,"Directed",3300,NA,1
84,102,"Directed",3301,NA,1
84,103,"Directed",3302,NA,1
84,110,"Directed",3303,NA,1
84,117,"Directed",3304,NA,1
84,120,"Directed",3305,NA,1
84,123,"Directed",3306,NA,1
84,128,"Directed",3307,NA,1
84,133,"Directed",3308,NA,1
84,136,"Directed",3309,NA,1
84,137,"Directed",3310,NA,1
84,139,"Directed",3311,NA,1
85,65,"Directed",3312,NA,1
85,80,"Directed",3313,NA,1
85,83,"Directed",3314,NA,1
85,88,"Directed",3315,NA,1
85,93,"Directed",3316,NA,1
86,11,"Directed",3317,NA,1
86,35,"Directed",3318,NA,1
86,57,"Directed",3319,NA,1
86,85,"Directed",3320,NA,1
86,87,"Directed",3321,NA,1
86,88,"Directed",3322,NA,1
86,89,"Directed",3323,NA,1
86,93,"Directed",3324,NA,1
86,95,"Directed",3325,NA,1
86,100,"Directed",3326,NA,1
86,103,"Directed",3327,NA,1
86,128,"Directed",3328,NA,1
86,132,"Directed",3329,NA,1
86,133,"Directed",3330,NA,1
86,134,"Directed",3331,NA,1
86,137,"Directed",3332,NA,1
86,138,"Directed",3333,NA,1
86,143,"Directed",3334,NA,1
86,145,"Directed",3335,NA,1
87,35,"Directed",3336,NA,1
87,57,"Directed",3337,NA,1
87,69,"Directed",3338,NA,1
87,70,"Directed",3339,NA,1
87,71,"Directed",3340,NA,1
87,73,"Directed",3341,NA,1
87,78,"Directed",3342,NA,1
87,79,"Directed",3343,NA,1
87,80,"Directed",3344,NA,1
87,82,"Directed",3345,NA,1
87,84,"Directed",3346,NA,1
87,85,"Directed",3347,NA,1
87,88,"Directed",3348,NA,1
87,89,"Directed",3349,NA,1
87,93,"Directed",3350,NA,1
87,95,"Directed",3351,NA,1
87,100,"Directed",3352,NA,1
87,102,"Directed",3353,NA,1
87,103,"Directed",3354,NA,1
87,116,"Directed",3355,NA,1
87,119,"Directed",3356,NA,1
87,128,"Directed",3357,NA,1
87,133,"Directed",3358,NA,1
87,137,"Directed",3359,NA,1
87,138,"Directed",3360,NA,1
87,143,"Directed",3361,NA,1
87,145,"Directed",3362,NA,1
88,24,"Directed",3363,NA,1
88,28,"Directed",3364,NA,1
88,29,"Directed",3365,NA,1
88,31,"Directed",3366,NA,1
88,34,"Directed",3367,NA,1
88,50,"Directed",3368,NA,1
88,51,"Directed",3369,NA,1
88,52,"Directed",3370,NA,1
88,54,"Directed",3371,NA,1
88,55,"Directed",3372,NA,1
88,56,"Directed",3373,NA,1
88,59,"Directed",3374,NA,1
88,60,"Directed",3375,NA,1
88,63,"Directed",3376,NA,1
88,70,"Directed",3377,NA,1
88,79,"Directed",3378,NA,1
88,81,"Directed",3379,NA,1
88,82,"Directed",3380,NA,1
88,84,"Directed",3381,NA,1
88,85,"Directed",3382,NA,1
88,87,"Directed",3383,NA,1
88,89,"Directed",3384,NA,1
88,90,"Directed",3385,NA,1
88,91,"Directed",3386,NA,1
88,92,"Directed",3387,NA,1
88,93,"Directed",3388,NA,1
88,94,"Directed",3389,NA,1
88,95,"Directed",3390,NA,1
88,96,"Directed",3391,NA,1
88,97,"Directed",3392,NA,1
88,98,"Directed",3393,NA,1
88,99,"Directed",3394,NA,1
88,100,"Directed",3395,NA,1
88,101,"Directed",3396,NA,1
88,102,"Directed",3397,NA,1
88,103,"Directed",3398,NA,1
88,104,"Directed",3399,NA,1
88,105,"Directed",3400,NA,1
88,106,"Directed",3401,NA,1
88,107,"Directed",3402,NA,1
88,108,"Directed",3403,NA,1
88,114,"Directed",3404,NA,1
88,115,"Directed",3405,NA,1
88,116,"Directed",3406,NA,1
88,119,"Directed",3407,NA,1
88,122,"Directed",3408,NA,1
88,124,"Directed",3409,NA,1
88,126,"Directed",3410,NA,1
88,128,"Directed",3411,NA,1
88,129,"Directed",3412,NA,1
88,133,"Directed",3413,NA,1
88,135,"Directed",3414,NA,1
88,136,"Directed",3415,NA,1
88,137,"Directed",3416,NA,1
88,138,"Directed",3417,NA,1
88,139,"Directed",3418,NA,1
88,140,"Directed",3419,NA,1
88,145,"Directed",3420,NA,1
88,147,"Directed",3421,NA,1
89,34,"Directed",3422,NA,1
89,45,"Directed",3423,NA,1
89,51,"Directed",3424,NA,1
89,54,"Directed",3425,NA,1
89,55,"Directed",3426,NA,1
89,58,"Directed",3427,NA,1
89,88,"Directed",3428,NA,1
89,90,"Directed",3429,NA,1
89,93,"Directed",3430,NA,1
89,96,"Directed",3431,NA,1
89,98,"Directed",3432,NA,1
89,115,"Directed",3433,NA,1
89,126,"Directed",3434,NA,1
89,129,"Directed",3435,NA,1
89,133,"Directed",3436,NA,1
89,136,"Directed",3437,NA,1
89,137,"Directed",3438,NA,1
89,138,"Directed",3439,NA,1
89,145,"Directed",3440,NA,1
90,88,"Directed",3441,NA,1
90,89,"Directed",3442,NA,1
90,91,"Directed",3443,NA,1
90,92,"Directed",3444,NA,1
90,93,"Directed",3445,NA,1
90,94,"Directed",3446,NA,1
90,95,"Directed",3447,NA,1
90,96,"Directed",3448,NA,1
90,97,"Directed",3449,NA,1
90,98,"Directed",3450,NA,1
90,99,"Directed",3451,NA,1
90,100,"Directed",3452,NA,1
90,101,"Directed",3453,NA,1
90,102,"Directed",3454,NA,1
90,103,"Directed",3455,NA,1
90,104,"Directed",3456,NA,1
90,105,"Directed",3457,NA,1
90,106,"Directed",3458,NA,1
90,107,"Directed",3459,NA,1
90,108,"Directed",3460,NA,1
91,88,"Directed",3461,NA,1
91,89,"Directed",3462,NA,1
91,90,"Directed",3463,NA,1
91,92,"Directed",3464,NA,1
91,93,"Directed",3465,NA,1
91,94,"Directed",3466,NA,1
91,95,"Directed",3467,NA,1
91,96,"Directed",3468,NA,1
91,97,"Directed",3469,NA,1
91,98,"Directed",3470,NA,1
91,99,"Directed",3471,NA,1
91,100,"Directed",3472,NA,1
91,101,"Directed",3473,NA,1
91,102,"Directed",3474,NA,1
91,103,"Directed",3475,NA,1
91,104,"Directed",3476,NA,1
91,105,"Directed",3477,NA,1
91,106,"Directed",3478,NA,1
91,107,"Directed",3479,NA,1
91,108,"Directed",3480,NA,1
92,88,"Directed",3481,NA,1
92,89,"Directed",3482,NA,1
92,90,"Directed",3483,NA,1
92,91,"Directed",3484,NA,1
92,93,"Directed",3485,NA,1
92,94,"Directed",3486,NA,1
92,95,"Directed",3487,NA,1
92,96,"Directed",3488,NA,1
92,97,"Directed",3489,NA,1
92,98,"Directed",3490,NA,1
92,99,"Directed",3491,NA,1
92,100,"Directed",3492,NA,1
92,101,"Directed",3493,NA,1
92,102,"Directed",3494,NA,1
92,103,"Directed",3495,NA,1
92,104,"Directed",3496,NA,1
92,105,"Directed",3497,NA,1
92,106,"Directed",3498,NA,1
92,107,"Directed",3499,NA,1
92,108,"Directed",3500,NA,1
93,6,"Directed",3501,NA,1
93,11,"Directed",3502,NA,1
93,21,"Directed",3503,NA,1
93,24,"Directed",3504,NA,1
93,28,"Directed",3505,NA,1
93,29,"Directed",3506,NA,1
93,34,"Directed",3507,NA,1
93,35,"Directed",3508,NA,1
93,45,"Directed",3509,NA,1
93,50,"Directed",3510,NA,1
93,51,"Directed",3511,NA,1
93,54,"Directed",3512,NA,1
93,55,"Directed",3513,NA,1
93,57,"Directed",3514,NA,1
93,59,"Directed",3515,NA,1
93,63,"Directed",3516,NA,1
93,64,"Directed",3517,NA,1
93,70,"Directed",3518,NA,1
93,71,"Directed",3519,NA,1
93,73,"Directed",3520,NA,1
93,79,"Directed",3521,NA,1
93,80,"Directed",3522,NA,1
93,84,"Directed",3523,NA,1
93,85,"Directed",3524,NA,1
93,87,"Directed",3525,NA,1
93,88,"Directed",3526,NA,1
93,89,"Directed",3527,NA,1
93,90,"Directed",3528,NA,1
93,91,"Directed",3529,NA,1
93,92,"Directed",3530,NA,1
93,95,"Directed",3531,NA,1
93,96,"Directed",3532,NA,1
93,97,"Directed",3533,NA,1
93,99,"Directed",3534,NA,1
93,100,"Directed",3535,NA,1
93,101,"Directed",3536,NA,1
93,102,"Directed",3537,NA,1
93,103,"Directed",3538,NA,1
93,104,"Directed",3539,NA,1
93,105,"Directed",3540,NA,1
93,107,"Directed",3541,NA,1
93,108,"Directed",3542,NA,1
93,114,"Directed",3543,NA,1
93,116,"Directed",3544,NA,1
93,119,"Directed",3545,NA,1
93,122,"Directed",3546,NA,1
93,125,"Directed",3547,NA,1
93,126,"Directed",3548,NA,1
93,128,"Directed",3549,NA,1
93,129,"Directed",3550,NA,1
93,130,"Directed",3551,NA,1
93,133,"Directed",3552,NA,1
93,134,"Directed",3553,NA,1
93,136,"Directed",3554,NA,1
93,137,"Directed",3555,NA,1
93,138,"Directed",3556,NA,1
93,139,"Directed",3557,NA,1
93,140,"Directed",3558,NA,1
93,143,"Directed",3559,NA,1
93,144,"Directed",3560,NA,1
93,145,"Directed",3561,NA,1
93,146,"Directed",3562,NA,1
93,147,"Directed",3563,NA,1
94,88,"Directed",3564,NA,1
94,89,"Directed",3565,NA,1
94,90,"Directed",3566,NA,1
94,91,"Directed",3567,NA,1
94,92,"Directed",3568,NA,1
94,93,"Directed",3569,NA,1
94,95,"Directed",3570,NA,1
94,96,"Directed",3571,NA,1
94,99,"Directed",3572,NA,1
94,100,"Directed",3573,NA,1
94,101,"Directed",3574,NA,1
94,102,"Directed",3575,NA,1
94,103,"Directed",3576,NA,1
94,104,"Directed",3577,NA,1
94,106,"Directed",3578,NA,1
94,108,"Directed",3579,NA,1
94,128,"Directed",3580,NA,1
94,137,"Directed",3581,NA,1
94,138,"Directed",3582,NA,1
95,6,"Directed",3583,NA,1
95,10,"Directed",3584,NA,1
95,11,"Directed",3585,NA,1
95,12,"Directed",3586,NA,1
95,13,"Directed",3587,NA,1
95,16,"Directed",3588,NA,1
95,18,"Directed",3589,NA,1
95,20,"Directed",3590,NA,1
95,21,"Directed",3591,NA,1
95,27,"Directed",3592,NA,1
95,29,"Directed",3593,NA,1
95,34,"Directed",3594,NA,1
95,35,"Directed",3595,NA,1
95,36,"Directed",3596,NA,1
95,37,"Directed",3597,NA,1
95,40,"Directed",3598,NA,1
95,42,"Directed",3599,NA,1
95,43,"Directed",3600,NA,1
95,44,"Directed",3601,NA,1
95,45,"Directed",3602,NA,1
95,50,"Directed",3603,NA,1
95,52,"Directed",3604,NA,1
95,54,"Directed",3605,NA,1
95,56,"Directed",3606,NA,1
95,57,"Directed",3607,NA,1
95,58,"Directed",3608,NA,1
95,59,"Directed",3609,NA,1
95,64,"Directed",3610,NA,1
95,70,"Directed",3611,NA,1
95,71,"Directed",3612,NA,1
95,73,"Directed",3613,NA,1
95,76,"Directed",3614,NA,1
95,79,"Directed",3615,NA,1
95,80,"Directed",3616,NA,1
95,84,"Directed",3617,NA,1
95,85,"Directed",3618,NA,1
95,86,"Directed",3619,NA,1
95,87,"Directed",3620,NA,1
95,88,"Directed",3621,NA,1
95,89,"Directed",3622,NA,1
95,91,"Directed",3623,NA,1
95,93,"Directed",3624,NA,1
95,96,"Directed",3625,NA,1
95,97,"Directed",3626,NA,1
95,98,"Directed",3627,NA,1
95,99,"Directed",3628,NA,1
95,100,"Directed",3629,NA,1
